id,price
213834,3884.43
213835,2678.18
213836,2332.56
213837,4547.02
213838,3777.43
213839,477.52
213840,5807.64
213841,1874.7
213842,3260.5
213843,789.63
213844,3368.59
213845,4743.98
213846,1105.24
213847,3539.27
213848,580.85
213849,1225.72
213850,9421.32
213851,735.36
213852,2647.55
213853,1890.3083333333332
213854,2753.81
213855,3996.36
213856,1544.7
213857,4666.82
213858,541.68
213859,3961.29
213860,11328.13
213861,604.2
213862,3598.78
213863,2435.73
213864,1003.77
213865,710.11
213866,1443.67
213867,5042.3
213868,1691.87
213869,646.94
213870,2213.85
213871,4418.42
213872,527.73
213873,4472.93
213874,571.14
213875,2110.41
213876,3637.64
213877,3020.86
213878,5195.83
213879,758.18
213880,770.61
213881,3451.99
213882,1813.09
213883,765.03
213884,2907.83
213885,2851.59
213886,10477.39
213887,5706.58
213888,1901.58
213889,1998.47
213890,785.8739999999999
213891,974.85
213892,2525.44
213893,870.04
213894,921.3366666666667
213895,1013.33
213896,6755.14
213897,7241.11
213898,625.9
213899,1970.8
213900,7784.51
213901,3420.56
213902,2277.92
213903,2427.02
213904,1906.77
213905,914.1333333333334
213906,654.59
213907,5403.29
213908,730.68
213909,1879.91
213910,482.63
213911,1061.09
213912,2816.57
213913,5450.27
213914,2180.71
213915,1287.53
213916,3379.67
213917,1921.59
213918,896.95
213919,4180.54
213920,826.31
213921,4561.25
213922,1492.11
213923,5592.61
213924,3649.03
213925,623.0693333333332
213926,2063.13
213927,3302.91
213928,614.89
213929,10586.7
213930,649.25
213931,4356.76
213932,491.912
213933,8746.55
213934,704.2266666666666
213935,8788.2
213936,1121.54
213937,372.62
213938,637.87
213939,824.7
213940,1772.71
213941,10427.2
213942,6155.76
213943,8236.39
213944,4414.49
213945,2926.25
213946,1782.805
213947,1396.7
213948,644.87
213949,805.81
213950,3518.16
213951,642.695
213952,662.8233333333334
213953,2007.34
213954,1059.39
213955,526.27
213956,791.95
213957,2795.4
213958,865.16
213959,4581.03
213960,4689.67
213961,3418.91
213962,5379.53
213963,807.98
213964,506.71
213965,2118.27
213966,1968.36
213967,5553.63
213968,765.41
213969,11206.5
213970,3115.17
213971,2489.4
213972,913.2585714285715
213973,705.76
213974,706.61
213975,1468.15
213976,3002.35
213977,4343.79
213978,2435.25
213979,1738.96
213980,692.9366666666667
213981,2278.24
213982,1163.57
213983,1787.04
213984,4526.38
213985,2188.59
213986,569.47
213987,3777.58
213988,4215.6
213989,3899.06
213990,1653.6
213991,941.67
213992,3569.46
213993,1134.16
213994,1591.82
213995,1387.53
213996,1577.59
213997,1294.4425
213998,5727.65
213999,2745.95
214000,4359.21
214001,661.43
214002,9353.56
214003,1466.27
214004,1853.25
214005,7762.83
214006,3882.433333333334
214007,4931.44
214008,2023.05
214009,9563.98
214010,2563.53
214011,1212.11
214012,802.53
214013,3937.72
214014,2215.77
214015,803.04
214016,1049.14
214017,4400.07
214018,1099.46
214019,720.87
214020,3226.46
214021,1900.56
214022,649.91
214023,3923.675
214024,910.97
214025,2544.96
214026,4025.89
214027,3922.94
214028,7350.22
214029,4408.85
214030,1660.88
214031,626.12
214032,891.04
214033,1038.98
214034,8334.65
214035,706.8916666666665
214036,699.59
214037,636.5333333333333
214038,1975.1
214039,862.39
214040,1637.08
214041,3355.02
214042,3139.81
214043,1011.26
214044,928.19
214045,4207.58
214046,4188.64
214047,7809.48
214048,2312.68
214049,3743.82
214050,540.74
214051,931.81
214052,3734.81
214053,2156.04
214054,1971.93
214055,648.97
214056,657.5
214057,4433.51
214058,3845.78
214059,645.13
214060,8723.52
214061,4434.12
214062,2362.97
214063,1298.81
214064,2968.65
214065,504.95
214066,2176.35
214067,2425.07
214068,1077.645
214069,1408.69
214070,1580.26
214071,715.2
214072,604.9516666666666
214073,4738.01
214074,1389.48
214075,3207.98
214076,508.63
214077,903.24
214078,1807.7
214079,2222.09
214080,806.7
214081,3744.56
214082,5035.85
214083,4858.65
214084,1205.48
214085,2150.95
214086,859.26
214087,574.39
214088,679.77
214089,4361.66
214090,2295.86
214091,4429.29
214092,3821.28
214093,3347.08
214094,1702.09
214095,4357.77
214096,576.85
214097,4179.78
214098,5598.68
214099,914.9783333333332
214100,8941.93
214101,8132.9
214102,966.23
214103,3997.23
214104,4708.98
214105,2173.62
214106,749.99
214107,3729.18
214108,9132.32
214109,719.24
214110,1318.78
214111,1939.99
214112,841.08
214113,1391.24
214114,1891.74
214115,1927.76
214116,7493.22
214117,996.38
214118,1633.73
214119,3415.82
214120,3361.49
214121,726.07
214122,1761.3
214123,4652.92
214124,2910.35
214125,4940.13
214126,1719.84
214127,616.4
214128,4763.23
214129,1143.98
214130,2299.34
214131,3972.81
214132,635.98
214133,8256.25
214134,8324.31
214135,4402.63
214136,4599.28
214137,8797.18
214138,1641.19
214139,613.28
214140,995.93
214141,2057.01
214142,622.18
214143,979.57
214144,3773.34
214145,1615.505
214146,10343.36
214147,2330.58
214148,9774.36
214149,10137.07
214150,4686.44
214151,626.58
214152,11302.37
214153,3973.55
214154,767.73
214155,981.27
214156,804.5
214157,736.63
214158,1554.65
214159,4686.48
214160,892.78
214161,972.97
214162,5980.76
214163,538.675
214164,10799.79
214165,4450.16
214166,10563.97
214167,3693.44
214168,2858.275
214169,2926.08
214170,5994.89
214171,4043.24
214172,1178.14
214173,3567.95
214174,827.03
214175,457.34
214176,4607.53
214177,3826.79
214178,2504.1
214179,775.67
214180,5014.37
214181,785.74
214182,3760.4
214183,7177.71
214184,611.22
214185,7447.53
214186,1097.4
214187,9824.34
214188,5659.55
214189,857.1
214190,829.34
214191,4083.33
214192,629.42
214193,4663.5
214194,502.86
214195,10201.1
214196,759.0
214197,1052.38
214198,657.96
214199,4708.25
214200,2506.92
214201,2373.08
214202,11115.89
214203,7427.03
214204,3615.15
214205,4354.15
214206,6922.0
214207,740.73
214208,907.9
214209,536.77
214210,956.93
214211,2038.98
214212,3632.35
214213,9957.52
214214,3821.54
214215,4904.7
214216,2128.28
214217,874.49
214218,1099.98
214219,450.5
214220,949.76
214221,10726.74
214222,4332.83
214223,2187.85
214224,2827.78
214225,3627.49
214226,716.69
214227,2338.41
214228,4644.61
214229,3393.84
214230,7733.76
214231,3708.34
214232,1935.44
214233,3068.77
214234,2495.98
214235,10574.46
214236,4607.55
214237,871.19
214238,1924.72
214239,775.9
214240,1025.95
214241,3925.29
214242,2449.03
214243,3114.74
214244,2809.43
214245,808.8
214246,819.87
214247,2065.96
214248,10372.58
214249,4647.76
214250,651.59
214251,2183.15
214252,2533.27
214253,8785.44
214254,2097.93
214255,2062.58
214256,604.74
214257,1129.13
214258,2605.52
214259,1282.25
214260,568.23
214261,886.91
214262,1989.84
214263,1023.47
214264,599.7208333333333
214265,2722.34
214266,897.63
214267,10564.34
214268,1902.81
214269,2803.99
214270,7527.74
214271,2583.41
214272,707.025
214273,8576.08
214274,8346.75
214275,1422.68
214276,5088.94
214277,2307.36
214278,1169.82
214279,691.33
214280,1164.91
214281,4412.23
214282,615.68
214283,2496.29
214284,956.78
214285,937.68
214286,517.81
214287,968.78
214288,3215.16
214289,946.79
214290,883.1373333333332
214291,5239.18
214292,587.75
214293,5876.15
214294,2112.62
214295,5590.51
214296,1011.5
214297,806.77
214298,2139.0
214299,3379.97
214300,10575.21
214301,441.0
214302,920.23
214303,859.72
214304,884.52
214305,822.41
214306,11215.14
214307,4351.58
214308,858.33
214309,1969.2108333333335
214310,2537.39
214311,4804.406666666667
214312,642.39
214313,6894.8
214314,697.7753333333333
214315,1926.63
214316,520.76
214317,824.02
214318,3207.24
214319,3677.53
214320,9421.23
214321,4349.21
214322,4360.43
214323,2856.08
214324,3398.37
214325,4619.35
214326,522.75
214327,967.53
214328,6033.47
214329,3816.85
214330,579.21
214331,740.16
214332,572.13
214333,976.5
214334,10371.15
214335,834.95
214336,2333.17
214337,2000.95
214338,850.19
214339,1121.23
214340,2937.3
214341,4753.57
214342,8507.77
214343,6729.63
214344,10334.34
214345,10070.18
214346,4588.14
214347,480.56
214348,4115.15
214349,687.46
214350,1188.36
214351,3977.59
214352,2574.43
214353,2013.74
214354,5357.45
214355,2447.88
214356,1065.24
214357,4406.35
214358,4568.8325
214359,7011.34
214360,3889.07
214361,769.47
214362,10339.53
214363,699.41
214364,1227.17
214365,889.17
214366,7371.72
214367,2198.19
214368,769.33
214369,5098.6
214370,1648.56
214371,1559.92
214372,963.37
214373,967.79
214374,539.87
214375,1810.04
214376,3691.92
214377,923.02
214378,3367.78
214379,2405.45
214380,3805.69
214381,10669.57
214382,586.51
214383,6835.03
214384,963.1866666666666
214385,825.41
214386,549.57
214387,1643.29
214388,1048.99
214389,1011.395
214390,9951.05
214391,657.5575
214392,3257.25
214393,1401.74
214394,1095.1441666666665
214395,3260.45
214396,1898.0466666666669
214397,10500.4
214398,7934.24
214399,6009.66
214400,2194.66
214401,5982.19
214402,1622.07
214403,1812.668333333333
214404,8695.12
214405,3277.56
214406,1011.46
214407,3875.27
214408,888.36
214409,5101.09
214410,3428.65
214411,1551.6
214412,7323.66
214413,4013.38
214414,1245.51
214415,3866.9
214416,10046.13
214417,9884.98
214418,1041.87
214419,6108.91
214420,586.14
214421,545.23
214422,826.54
214423,1075.93
214424,480.53
214425,3231.81
214426,2197.95
214427,2412.35
214428,3030.26
214429,5751.43
214430,2980.95
214431,1402.55
214432,2800.71
214433,815.32
214434,9725.28
214435,472.6
214436,1032.89
214437,568.6116666666667
214438,3570.95
214439,2076.11
214440,2358.71
214441,5020.47
214442,658.87
214443,3000.74
214444,8438.3
214445,7053.16
214446,3628.56
214447,1171.7
214448,1489.91
214449,10839.77
214450,2829.53
214451,9197.9
214452,2282.9
214453,8693.07
214454,635.07
214455,3983.63
214456,571.22
214457,2934.41
214458,1607.37
214459,1085.44
214460,794.97
214461,718.12
214462,1614.08
214463,704.9
214464,3705.44
214465,2037.93
214466,1532.81
214467,742.805
214468,828.9
214469,4401.34
214470,811.96
214471,774.61
214472,9848.87
214473,1516.45
214474,4761.37
214475,997.04
214476,4509.61
214477,11081.13
214478,588.06
214479,1944.02
214480,500.23
214481,1750.26
214482,3090.7
214483,1564.62
214484,8499.48
214485,4181.61
214486,3995.08
214487,1496.38
214488,827.76
214489,888.62
214490,1770.05
214491,2402.33
214492,3823.44
214493,8158.24
214494,935.76
214495,1044.32
214496,2555.08
214497,2185.6
214498,1676.96
214499,888.83
214500,782.95
214501,5108.566
214502,2904.3
214503,9390.71
214504,778.44
214505,1021.53
214506,612.3
214507,1700.02
214508,2190.52
214509,1080.63
214510,3536.46
214511,2380.73
214512,746.97
214513,8584.82
214514,962.23
214515,1543.8
214516,871.42
214517,502.51
214518,2327.78
214519,3158.58
214520,4554.54
214521,570.69
214522,1487.63
214523,2304.57
214524,649.46
214525,1214.88
214526,4726.96
214527,1025.91
214528,3286.09
214529,1399.62
214530,739.22
214531,3214.67
214532,696.26
214533,1085.26
214534,2111.93
214535,1368.45
214536,735.63
214537,2447.17
214538,684.3541666666665
214539,10356.97
214540,1924.68
214541,3428.51
214542,1583.25
214543,2872.86
214544,922.84
214545,1116.02
214546,564.878
214547,3906.6
214548,764.94
214549,5312.22
214550,2835.82
214551,2121.93
214552,849.05
214553,3031.26
214554,4069.38
214555,3823.1
214556,5011.97
214557,7461.24
214558,2472.5
214559,2072.32
214560,446.54
214561,728.91
214562,607.71
214563,9153.13
214564,935.66
214565,812.55
214566,558.49
214567,10981.86
214568,1093.45
214569,4946.32
214570,730.5
214571,539.07
214572,6802.87
214573,11605.72
214574,1163.2
214575,537.08
214576,4292.4325
214577,927.14
214578,4519.86
214579,2034.57
214580,1157.06
214581,1332.39
214582,1758.84
214583,594.26
214584,3483.98
214585,2283.96
214586,496.255
214587,1702.96
214588,6240.78
214589,467.23
214590,10859.55
214591,974.67
214592,4329.51
214593,3670.6253333333334
214594,8719.64
214595,6511.19
214596,771.46
214597,4181.04
214598,7185.63
214599,885.39
214600,6561.38
214601,981.17
214602,1804.07
214603,1324.34
214604,3731.15
214605,3696.59
214606,5038.42
214607,6479.16
214608,658.8
214609,1004.44
214610,1707.31
214611,2781.53
214612,3257.57
214613,1367.18
214614,1398.26
214615,797.325
214616,3554.73
214617,3240.09
214618,668.92
214619,759.62
214620,458.1
214621,3803.81
214622,3829.66
214623,2630.03
214624,2163.63
214625,718.67
214626,1322.33
214627,3314.31
214628,1355.15
214629,607.94
214630,776.73
214631,7993.62
214632,865.63
214633,483.6286666666667
214634,515.63
214635,2827.39
214636,11099.31
214637,8440.96
214638,1749.69
214639,1264.14
214640,663.2075
214641,705.788
214642,2868.46
214643,933.1456666666666
214644,1841.62
214645,3019.12
214646,614.42
214647,2787.46
214648,7436.69
214649,6211.49
214650,677.77
214651,1329.66
214652,2456.31
214653,689.68
214654,5622.35
214655,2824.74
214656,1142.12
214657,2895.42
214658,4521.55
214659,6158.26
214660,567.058
214661,1007.47
214662,10415.18
214663,712.79
214664,3908.93
214665,4232.09
214666,979.59
214667,2874.58
214668,4414.41
214669,1601.72
214670,2280.3
214671,5191.7
214672,1048.87
214673,649.31
214674,3958.36
214675,1282.4
214676,1437.05
214677,1151.49
214678,1336.4
214679,3280.56
214680,1989.32
214681,795.96
214682,869.84
214683,632.31
214684,8283.79
214685,812.98
214686,632.88
214687,3821.3
214688,4126.4
214689,1252.49
214690,4735.23
214691,7114.33
214692,2259.3
214693,694.29
214694,4502.87
214695,3528.59
214696,1023.91
214697,1047.11
214698,758.09
214699,1013.0066666666665
214700,1047.28
214701,499.0
214702,4609.45
214703,4369.94
214704,1089.93
214705,2432.57
214706,1436.12
214707,7546.35
214708,2139.89
214709,5183.47
214710,583.97
214711,5668.82
214712,1059.88
214713,910.82
214714,7188.37
214715,4244.2
214716,4032.05
214717,3355.66
214718,3572.51
214719,2779.25
214720,852.345
214721,844.65
214722,870.2
214723,592.13
214724,5752.3
214725,1248.47
214726,10241.75
214727,870.44
214728,2909.83
214729,7563.83
214730,677.8
214731,2290.68
214732,9993.88
214733,2133.99
214734,3586.2
214735,3009.24
214736,5111.3
214737,881.9
214738,3708.43
214739,2010.5
214740,4577.89
214741,7536.24
214742,1389.05
214743,2790.83
214744,980.94
214745,1917.72
214746,2300.74
214747,2848.68
214748,797.7
214749,1290.28
214750,754.03
214751,2324.23
214752,1127.15
214753,1422.89
214754,980.47
214755,8335.41
214756,4340.91
214757,636.49
214758,3913.0
214759,768.6
214760,698.27
214761,1111.0233333333335
214762,11056.17
214763,3610.6
214764,4793.34
214765,3578.88
214766,488.48
214767,4706.47
214768,1784.31
214769,7118.87
214770,573.39
214771,3627.95
214772,6847.01
214773,2184.58
214774,9698.18
214775,677.17
214776,679.57
214777,960.14
214778,4340.37
214779,822.75
214780,1643.63
214781,5943.65
214782,4145.48
214783,517.3966666666666
214784,1822.07
214785,1041.1
214786,5719.69
214787,1138.0433333333335
214788,2473.85
214789,3114.53
214790,1365.53
214791,2656.84
214792,10987.03
214793,2343.85
214794,1571.52
214795,2371.81
214796,943.06
214797,1128.29
214798,1902.17
214799,5683.8
214800,706.33
214801,10084.37
214802,4947.44
214803,764.79
214804,4262.97
214805,4874.35
214806,4060.33
214807,762.74
214808,831.5546666666668
214809,4132.27
214810,1443.55
214811,636.52
214812,8499.29
214813,2669.34
214814,2320.61
214815,1931.15
214816,2624.48
214817,1032.09
214818,3565.88
214819,2234.87
214820,2680.51
214821,749.48
214822,10596.9
214823,619.99
214824,4511.37
214825,610.46
214826,814.41
214827,3157.61
214828,620.77
214829,723.11
214830,10605.46
214831,957.14
214832,1059.43
214833,1968.84
214834,939.19
214835,6557.69
214836,2138.35
214837,1013.84
214838,3656.02
214839,1706.09
214840,517.34
214841,1654.63
214842,2614.8
214843,654.93
214844,1095.915
214845,648.94
214846,8315.65
214847,892.28
214848,1607.06
214849,1936.76
214850,2245.94
214851,1023.23
214852,1094.42
214853,2321.31
214854,8002.1
214855,2056.42
214856,464.54
214857,9514.61
214858,2058.58
214859,3918.24
214860,1955.52
214861,6034.5
214862,754.67
214863,1234.77
214864,2129.01
214865,2353.61
214866,2054.52
214867,608.88
214868,9438.43
214869,856.59
214870,3696.51
214871,768.92
214872,5025.41
214873,9337.59
214874,2707.54
214875,1432.34
214876,2217.5
214877,4778.55
214878,548.67
214879,1544.74
214880,793.56
214881,655.41
214882,4436.17
214883,2451.25
214884,501.36333333333334
214885,860.47
214886,2179.25
214887,1512.14
214888,4733.24
214889,1427.8
214890,478.92
214891,1927.69
214892,10034.13
214893,7152.07
214894,3488.23
214895,9357.21
214896,1480.65
214897,633.65
214898,1862.48
214899,373.07
214900,4079.96
214901,2470.29
214902,2342.39
214903,684.9
214904,817.22
214905,10740.59
214906,4028.14
214907,831.21
214908,4387.08
214909,968.05
214910,10746.77
214911,6158.36
214912,950.05
214913,1175.83
214914,7665.93
214915,2380.95
214916,3062.7
214917,1802.26
214918,865.4014999999999
214919,1592.63
214920,2065.58
214921,4344.74
214922,11032.36
214923,1124.86
214924,2515.24
214925,890.74
214926,2925.01
214927,3475.15
214928,4781.87
214929,967.78
214930,2995.25
214931,1681.51
214932,1700.97
214933,11563.9
214934,4255.73
214935,4987.52
214936,496.58
214937,1678.28
214938,3079.86
214939,1588.2
214940,1463.74
214941,4673.32
214942,840.67
214943,4995.03
214944,2571.31
214945,868.38
214946,7381.23
214947,479.14
214948,874.31
214949,6311.01
214950,2523.57
214951,1081.95
214952,919.1743333333334
214953,1691.42
214954,1378.1
214955,3256.94
214956,3708.97
214957,1475.06
214958,1665.45
214959,4267.72
214960,10623.6
214961,562.06
214962,1662.82
214963,6645.95
214964,506.53
214965,2973.5066666666667
214966,1827.41
214967,1098.9
214968,910.4
214969,713.87
214970,1663.25
214971,1617.52
214972,10091.29
214973,1833.08
214974,662.97
214975,10818.17
214976,7871.91
214977,588.37
214978,7815.41
214979,8127.49
214980,920.8
214981,4798.87
214982,1261.15
214983,4232.9
214984,1059.05
214985,599.73
214986,4591.4
214987,10177.13
214988,2062.95
214989,515.9
214990,1221.05
214991,624.56
214992,786.01
214993,9668.45
214994,9149.97
214995,4107.59
214996,2039.84
214997,4482.57
214998,807.01
214999,6681.43
215000,1637.675
215001,671.3
215002,1893.97
215003,5120.35
215004,1709.61
215005,1503.1
215006,1730.18
215007,4894.09
215008,3132.49
215009,2326.77
215010,11300.69
215011,664.22
215012,686.35
215013,3657.59
215014,1535.33
215015,5232.29
215016,837.6533333333334
215017,1095.64
215018,2123.48
215019,2144.95
215020,4641.595
215021,2388.94
215022,449.05
215023,686.8
215024,3228.76
215025,1682.12
215026,2166.02
215027,819.1
215028,612.11
215029,2030.94
215030,492.71
215031,4933.08
215032,4784.54
215033,1065.47
215034,5291.75
215035,8961.03
215036,2913.3
215037,4617.28
215038,2831.51
215039,741.06
215040,1071.19
215041,1144.02
215042,5526.03
215043,4413.51
215044,4947.49
215045,1771.1166666666666
215046,390.31
215047,4513.74
215048,935.42
215049,1616.95
215050,919.76
215051,7313.47
215052,7841.53
215053,759.82
215054,4295.38
215055,828.04
215056,11141.32
215057,820.41
215058,735.805
215059,989.69
215060,1518.74
215061,1005.67
215062,1063.19
215063,4470.46
215064,3496.33
215065,2297.71
215066,946.67
215067,5984.23
215068,3869.15
215069,555.23
215070,11258.34
215071,1906.31
215072,8561.73
215073,2478.68
215074,744.76
215075,982.46
215076,5099.67
215077,6339.78
215078,562.99
215079,7295.32
215080,6499.19
215081,558.31
215082,681.4125
215083,563.28
215084,895.97
215085,2486.33
215086,3863.57
215087,1891.64
215088,3016.5
215089,1565.1
215090,4197.84
215091,1231.48
215092,4513.16
215093,933.08
215094,2854.01
215095,1346.21
215096,765.76
215097,4852.22
215098,1696.2313333333334
215099,912.31
215100,5835.04
215101,1944.685
215102,694.06
215103,3445.88
215104,3708.77
215105,662.7466666666666
215106,623.21
215107,6327.31
215108,2102.06
215109,882.12
215110,4333.74
215111,806.9476666666668
215112,2194.45
215113,3568.74
215114,2665.19
215115,3898.68
215116,1157.94
215117,11023.25
215118,1655.84
215119,7946.15
215120,2227.31
215121,1440.79
215122,501.81
215123,5460.88
215124,10744.93
215125,700.75
215126,752.84
215127,618.3633333333333
215128,505.87
215129,3001.3
215130,2624.17
215131,6106.38
215132,5629.67
215133,4851.86
215134,4335.16
215135,558.02
215136,2101.62
215137,1277.17
215138,1472.98
215139,4785.5
215140,5711.76
215141,958.96
215142,6028.25
215143,525.66
215144,2119.68
215145,1081.82
215146,1170.75
215147,541.16
215148,1724.05
215149,3208.02
215150,1687.65
215151,1556.85
215152,867.67
215153,828.7
215154,4860.72
215155,2010.23
215156,1689.07
215157,1542.7516666666668
215158,1655.85
215159,4267.95
215160,9249.62
215161,581.17
215162,588.13
215163,694.5225
215164,8830.01
215165,8633.4
215166,976.01
215167,2514.2
215168,10451.49
215169,1023.23
215170,2181.71
215171,10113.7
215172,2104.9
215173,2377.9
215174,2022.87
215175,775.33
215176,1256.66
215177,2891.52
215178,2864.48
215179,836.58
215180,945.83
215181,608.31
215182,653.56
215183,1037.38
215184,456.21
215185,682.68
215186,1851.0099999999998
215187,2531.26
215188,2224.38
215189,1236.01
215190,9895.16
215191,607.89
215192,3066.98
215193,638.95
215194,517.15
215195,4803.96
215196,977.08
215197,7061.03
215198,877.96
215199,931.31
215200,544.22
215201,2173.1
215202,7671.46
215203,4708.76
215204,1037.09
215205,3707.805
215206,588.93
215207,891.01
215208,2174.28
215209,884.17
215210,7022.67
215211,572.09
215212,569.35
215213,1764.19
215214,2582.4
215215,680.58
215216,912.51
215217,5810.87
215218,1792.06
215219,4501.93
215220,1642.34
215221,792.72
215222,4641.6
215223,998.98
215224,570.555
215225,9082.71
215226,749.05
215227,2513.56
215228,4933.94
215229,2731.38
215230,768.49
215231,1017.19
215232,862.8
215233,2806.16
215234,1757.33
215235,3693.04
215236,2069.41
215237,770.87
215238,1669.25
215239,5256.46
215240,3795.39
215241,657.97
215242,758.82
215243,665.19
215244,3449.38
215245,11023.95
215246,895.78
215247,2084.19
215248,3948.17
215249,515.59
215250,649.56
215251,405.75
215252,2178.79
215253,898.66
215254,720.86
215255,4928.04
215256,4749.16
215257,2991.7
215258,640.54
215259,8725.69
215260,4289.6
215261,1518.9
215262,3085.21
215263,890.93
215264,4274.71
215265,637.17
215266,1999.23
215267,902.43
215268,10367.99
215269,2039.87
215270,1850.75
215271,2238.93
215272,4277.44
215273,497.8866666666667
215274,9977.34
215275,2876.3
215276,3306.11
215277,4174.39
215278,5389.82
215279,6706.37
215280,1985.97
215281,4169.11
215282,891.6
215283,1010.57
215284,5970.95
215285,982.95
215286,6449.37
215287,805.89
215288,9658.03
215289,1658.67
215290,917.6
215291,999.58
215292,8341.0
215293,638.39
215294,6862.91
215295,2025.22
215296,2989.02
215297,2223.3
215298,3780.12
215299,854.69
215300,10204.93
215301,7394.09
215302,2243.75
215303,1186.69
215304,11068.81
215305,3219.5
215306,4098.82
215307,4391.9
215308,488.98
215309,4701.47
215310,5503.4
215311,8337.17
215312,7939.78
215313,1094.01
215314,842.34
215315,769.45
215316,592.23
215317,1155.89
215318,1962.21
215319,4728.77
215320,2201.65
215321,909.23
215322,2329.06
215323,10223.74
215324,936.96
215325,815.22
215326,4335.36
215327,500.57199999999995
215328,671.19
215329,2203.86
215330,839.6133333333335
215331,3451.84
215332,759.48
215333,2102.45
215334,11431.66
215335,664.18
215336,753.79
215337,779.8
215338,943.43
215339,912.52
215340,1506.2675
215341,7672.57
215342,2675.74
215343,649.29
215344,5701.18
215345,4875.84
215346,1600.04
215347,820.06
215348,452.07
215349,1565.97
215350,645.81
215351,3610.6
215352,790.37
215353,992.95
215354,2123.41
215355,983.765
215356,1302.43
215357,1917.26
215358,1475.68
215359,11385.47
215360,1028.24
215361,11529.3
215362,4980.1
215363,2859.98
215364,2739.73
215365,4341.24
215366,913.79
215367,1901.91
215368,1159.46
215369,4437.6
215370,3013.91
215371,688.39
215372,4676.46
215373,4047.04
215374,4299.06
215375,2268.23
215376,3861.35
215377,10676.88
215378,3663.69
215379,2699.61
215380,819.99
215381,1141.86
215382,4287.12
215383,11039.84
215384,3974.04
215385,10818.91
215386,1804.32
215387,7232.16
215388,3548.17
215389,754.48
215390,713.7566666666667
215391,586.81
215392,447.19
215393,2277.73
215394,937.03
215395,576.3
215396,1859.1
215397,9596.92
215398,1921.39
215399,2063.48
215400,1794.83
215401,1603.14
215402,4109.98
215403,1778.23
215404,3274.54
215405,3388.93
215406,7018.1
215407,1526.79
215408,805.77
215409,2130.51
215410,953.97
215411,934.12
215412,3695.86
215413,854.21
215414,10557.54
215415,5684.06
215416,496.92
215417,4537.16
215418,4591.33
215419,614.87
215420,841.3
215421,2475.24
215422,8521.56
215423,4983.47
215424,1737.55
215425,2189.61
215426,3979.33
215427,3582.84
215428,4912.42
215429,624.69
215430,3563.84
215431,771.48
215432,3688.69
215433,7534.468333333332
215434,3585.455
215435,9063.99
215436,5538.01
215437,1466.68
215438,5006.87
215439,1526.69
215440,1746.78
215441,771.335
215442,1862.4258333333335
215443,2993.3
215444,6528.11
215445,871.25
215446,2088.96
215447,2097.53
215448,2776.24
215449,921.03
215450,443.67
215451,988.49
215452,2175.94
215453,3555.28
215454,969.51
215455,1101.73
215456,4766.51
215457,2828.7133333333336
215458,555.53
215459,3912.18
215460,897.207
215461,3615.3
215462,545.53
215463,7469.06
215464,6094.81
215465,636.55
215466,2770.44
215467,983.05
215468,6850.89
215469,5873.07
215470,2272.32
215471,2118.93
215472,733.59
215473,1602.96
215474,1271.23
215475,3744.61
215476,715.9383333333333
215477,2795.77
215478,1483.98
215479,669.38
215480,653.2216666666667
215481,11433.35
215482,2103.88
215483,6251.44
215484,910.48
215485,3326.22
215486,952.18
215487,6470.02
215488,3344.11
215489,2915.26
215490,6846.57
215491,5135.22
215492,1324.79
215493,3423.92
215494,1225.91
215495,2154.89
215496,2768.1
215497,1927.85
215498,1684.42
215499,3235.22
215500,620.02
215501,2834.88
215502,497.66
215503,1063.72
215504,677.77
215505,4073.71
215506,4222.84
215507,11013.59
215508,2147.79
215509,9519.07
215510,2159.72
215511,10970.97
215512,5261.23
215513,4623.98
215514,559.57
215515,3264.68
215516,1586.92
215517,703.82
215518,941.91
215519,1590.37
215520,2313.64
215521,8206.01
215522,1969.84
215523,1467.3
215524,764.66
215525,560.39
215526,545.116
215527,3266.77
215528,604.81
215529,2059.48
215530,1792.82
215531,1684.39
215532,1428.3
215533,1152.85
215534,615.11
215535,763.6225
215536,9552.17
215537,3780.44
215538,4205.58
215539,1222.08
215540,1068.91
215541,1827.23
215542,6360.84
215543,1116.16
215544,976.75
215545,2107.72
215546,4103.8
215547,907.54
215548,4882.88
215549,955.47
215550,1650.05
215551,8658.68
215552,632.3
215553,490.86
215554,4491.87
215555,2672.1
215556,7340.79
215557,1096.63
215558,1112.5863333333334
215559,559.85
215560,603.24
215561,6593.8
215562,11102.46
215563,8851.81
215564,1950.26
215565,1974.183
215566,4429.22
215567,946.561
215568,4314.86
215569,3454.72
215570,4478.88
215571,883.76
215572,975.96
215573,2193.59
215574,783.44
215575,561.09
215576,7587.97
215577,684.01
215578,5447.8
215579,2269.45
215580,1152.15
215581,1825.56
215582,1750.3
215583,1732.83
215584,3534.24
215585,910.97
215586,6328.45
215587,8902.53
215588,6046.91
215589,677.61
215590,837.96
215591,867.5941666666668
215592,868.9
215593,985.07
215594,3299.32
215595,655.89
215596,9984.143333333333
215597,819.3913333333335
215598,3828.2
215599,9853.4
215600,524.9
215601,1845.36
215602,3022.57
215603,6080.94
215604,867.9733333333332
215605,4287.25
215606,630.83
215607,821.615
215608,946.09
215609,700.57
215610,3832.45
215611,1856.1
215612,1314.46
215613,3807.34
215614,1813.87
215615,10938.18
215616,837.69
215617,1026.52
215618,4086.47
215619,758.91
